StateID,BirthYear,PayrollType,PayrollFrequency,NetIncome,GrossIncome,LeadProvider,RequestedAmount,BankAccountType,SubAffiliateId,LeadCost,percentProfit
OH,1979,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $15,500,Checking,,15,-0.422826667
MA,1971,Direct Deposit,Weekly,3328,0,SPRG.com,600,Checking,Other,0,1.52598
DE,1993,Direct Deposit,Weekly,2200,0,SPRG.com,500,Checking,,0,0.85295
VA,1975,Direct Deposit,Bi-Weekly,6500,0,Lead Toro $5,800,Checking,,5,1.489025
MA,1986,Direct Deposit,Bi-Weekly,3467,0,SPRG.com,500,Checking,Car repair,0,3.319285714
MA,1989,Direct Deposit,Weekly,3100,0,SPRG.com,200,Checking,,0,-0.8317
GA,1983,Direct Deposit,Weekly,4500,0,Leads Market $5,300,Checking,,5,-0.511766667
NC,1989,Direct Deposit,Bi-Weekly,2067,1908,SPRG.com,300,Checking,,0,0.9516
MA,1995,Direct Deposit,Weekly,2500,0,Leads Market $5,750,Checking,,5,1.675866667
FL,1982,Direct Deposit,Bi-Weekly,5000,0,Lead Toro $15,860,Checking,,15,0.884540984
KS,1986,Direct Deposit,Weekly,1440,0,SPRG.com,200,Saving,,0,-0.6634
MI,1987,Direct Deposit,Weekly,1525,1720,SPRG.com,200,Checking,,0,-0.1586
GA,1987,Direct Deposit,Bi-Weekly,2537,2200,SPRG.com,300,Checking,Moving - Relocating,0,-0.6858
GA,1969,Direct Deposit,Bi-Weekly,6000,0,Dot 818 $5,400,Checking,,5,0.5306585
GA,1988,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,650,Checking,,0,1.097276923
NJ,1961,Direct Deposit,Bi-Weekly,6000,0,Leads Market $5,500,Checking,,5,2.8571
VA,1980,Direct Deposit,Weekly,4966,0,Lead Toro $5,1000,Checking,,5,1.545517647
TN,1981,Direct Deposit,Weekly,2500,0,Leads Market $15,800,Checking,,15,-0.376
MA,1990,Direct Deposit,Bi-Weekly,1928,0,SPRG.com,500,Checking,Other,0,2.769333333
OK,1971,Direct Deposit,Semi-Monthly,4500,0,PW Other Sites $15,600,Checking,,15,0.9861
MD,1990,Direct Deposit,Bi-Weekly,5000,0,Leads Market $5,800,Checking,,5,0.73934
CA,1978,Direct Deposit,Weekly,4052,0,SPRG.com,500,Checking,Other,0,0.5786
PA,1978,Direct Deposit,Bi-Weekly,4983,0,SPRG.com,400,Checking,,0,2.172825
GA,1980,Direct Deposit,Weekly,5000,0,SPRG.com,500,Checking,,0,1.69344
VA,1973,Direct Deposit,Weekly,4000,0,Dot 818 $5,500,Checking,,5,0.038438286
GA,1994,Direct Deposit,Weekly,1900,0,Leads Market $5,940,Checking,,5,0.573795918
FL,1958,Direct Deposit,Weekly,2817,0,SPRG.com,600,Checking,Car repair,0,0.2254
GA,1962,Direct Deposit,Semi-Monthly,1500,0,Leads Market $5,800,Checking,,5,2.164667
NJ,1986,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,2.692066667
GA,1973,Direct Deposit,Bi-Weekly,3500,0,Lead Toro $5,500,Checking,,5,3.240371429
NJ,1987,Direct Deposit,Bi-Weekly,2708,0,SPRG.com,200,Checking,,0,0.29148
NJ,1973,Direct Deposit,Bi-Weekly,2474,0,SPRG.com,500,Checking,Other,0,2.496711111
GA,1981,Direct Deposit,Bi-Weekly,9707,0,SPRG.com,425,Checking,,0,1.652352941
VA,1985,Direct Deposit,Weekly,2418,2000,SPRG.com,200,Checking,Day to day expenses,0,-0.6634
NH,1981,Direct Deposit,Bi-Weekly,1950,2500,SPRG.com,500,Checking,Day to day expenses,0,3.31915
NJ,1967,Direct Deposit,Bi-Weekly,5001,0,Lead Toro $5,500,Checking,,0,0.64702
NJ,1970,Direct Deposit,Bi-Weekly,2709,0,Lead Toro $5,500,Checking,,5,-1.1
KY,1981,Direct Deposit,Weekly,5001,0,Lead Toro $15,500,Checking,,15,1.154285714
GA,1993,Direct Deposit,Semi-Monthly,3000,0,Leads Market $5,800,Checking,,5,1.2461
NJ,1983,Direct Deposit,Weekly,5000,0,Loan Transfer,1335,Checking,,0,1.516067416
MD,1987,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,800,Checking,,5,0.455
NJ,1984,Direct Deposit,Weekly,3000,0,Dot 818 $5,250,Checking,,0,0.00968
NJ,1966,Direct Deposit,Bi-Weekly,1800,0,Leads Market $5,800,Checking,,5,0.168
GA,1982,Direct Deposit,Weekly,3500,0,Dot 818 $5,500,Checking,,5,0.1281
NJ,1990,Direct Deposit,Weekly,4585,0,SPRG.com,800,Checking,,0,1.5129
RI,1978,Direct Deposit,Semi-Monthly,7800,0,Leads Market $5,500,Checking,,5,0.894025
MA,1979,Direct Deposit,Bi-Weekly,6000,0,Money Mutual $20,500,Checking,,20,-1.04
GA,1991,Direct Deposit,Bi-Weekly,7083,0,Dot 818 $5,800,Checking,,5,3.1136
GA,1994,Direct Deposit,Bi-Weekly,2167,0,Dot 818 $5,500,Checking,,5,0.511678
FL,1971,Direct Deposit,Weekly,5000,0,Dot 818 $15,1510,Checking,,0,2.080735099
FL,1975,Direct Deposit,Bi-Weekly,4927,4100,SPRG.com,800,Checking,Day to day expenses,0,3.319666667
GA,1959,Direct Deposit,Bi-Weekly,3500,0,Loan Transfer,500,Checking,,0,2.60584
GA,1982,Direct Deposit,Bi-Weekly,4462,0,SPRG.com,950,Checking,,0,1.761105263
VA,1987,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,500,Checking,,5,1.619067
FL,1964,Direct Deposit,Weekly,5000,0,Dot 818 $15,500,Checking,,15,1.3286
FL,1964,Direct Deposit,Bi-Weekly,2500,0,Lead Toro $15,520,Checking,,0,2.396192308
GA,1980,Direct Deposit,Bi-Weekly,4448,4208,SPRG.com,500,Checking,Day to day expenses,0,-0.0742
NC,1996,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.06
NJ,1961,Direct Deposit,Bi-Weekly,5000,0,Loan Transfer,980,Checking,,0,2.239153061
VA,1966,Direct Deposit,Bi-Weekly,5000,0,Lead Toro $5,200,Checking,,5,0.5069
NC,1979,Direct Deposit,Monthly,3500,0,Dot 818 $15,500,Checking,,15,0.558857143
GA,1985,Direct Deposit,Bi-Weekly,3500,0,Loan Transfer,430,Checking,,0,-1
MA,1984,Direct Deposit,Weekly,1600,0,Dot 818 $5,1070,Checking,,5,1.386301346
MA,1984,Direct Deposit,Weekly,3500,0,PW Other Sites $15,500,Checking,,15,-0.89172
FL,1985,Direct Deposit,Weekly,3000,0,Lead Toro $15,500,Checking,,15,-0.958981818
AL,1989,Direct Deposit,Bi-Weekly,2817,3700,SPRG.com,300,Checking,,0,-0.6858
FL,1982,Direct Deposit,Weekly,4500,0,Dot 818 $15,500,Checking,,15,1.163933333
GA,1970,Direct Deposit,Weekly,3500,0,Lead Toro $5,1265,Checking,,5,0.941492958
GA,1987,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,700,Checking,,0,1.091157143
MD,1975,Direct Deposit,Bi-Weekly,5000,0,Leads Market $5,454,Checking,,0,0.407400881
NJ,1983,Direct Deposit,Weekly,3250,0,Lead Toro $5,400,Checking,,5,-0.965033333
MD,1976,Direct Deposit,Bi-Weekly,5000,0,PW Other Sites $15,500,Checking,,15,-0.7453
NC,1967,Direct Deposit,Bi-Weekly,6537,10300,SPRG.com,200,Checking,,0,0.36475
NC,1969,Direct Deposit,Bi-Weekly,6247,8000,SPRG.com,350,Checking,,0,-0.3716
FL,1979,Direct Deposit,Bi-Weekly,2704,3333,SPRG.com,800,Checking,Other,0,2.17074
GA,1967,Direct Deposit,Weekly,5000,0,Leads Market $5,800,Checking,,5,-0.5051
MD,1968,Direct Deposit,Bi-Weekly,4500,0,Leads Market $5,500,Checking,,5,-0.1062
VA,1983,Direct Deposit,Weekly,3000,0,Lead Toro $5,800,Checking,,5,-0.690214286
MD,1958,Direct Deposit,Weekly,3000,0,PW Other Sites $15,500,Checking,,15,1.63344
MD,1990,Direct Deposit,Weekly,2600,0,SPRG.com,500,Checking,,0,-1
VA,1974,Direct Deposit,Monthly,3700,3700,SPRG.com,950,Checking,Medical - Dental,0,2.343814286
MD,1969,Direct Deposit,Bi-Weekly,5000,0,Leads Market $5,1100,Checking,,5,-0.21302
GA,1990,Paper Check,Semi-Monthly,1049,1500,SPRG.com,500,Checking,Day to day expenses,0,0.68775
NJ,1992,Direct Deposit,Weekly,3500,0,Lead Toro $5,500,Checking,,5,-0.206866667
RI,1995,Direct Deposit,Weekly,2200,0,Money Mutual $20,500,Checking,,20,-0.74344
MA,1966,Direct Deposit,Bi-Weekly,3500,0,Leads Market $5,800,Checking,,5,-0.551371429
MA,1985,Direct Deposit,Bi-Weekly,5000,0,Lead Toro $5,500,Checking,,5,-0.7414
GA,1973,Direct Deposit,Bi-Weekly,5649,5200,SPRG.com,800,Checking,Day to day expenses,0,-0.6914
MD,1979,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,800,Checking,,5,3.30665
PA,1991,Direct Deposit,Weekly,5000,0,Loan Transfer,1025,Checking,,0,0.951053659
SC,1993,Direct Deposit,Weekly,6500,0,Lead Toro $15,500,Checking,,15,-1.085714286
GA,1973,Direct Deposit,Bi-Weekly,5500,0,Money Mutual $20,1000,Checking,,0,0.88342
SC,1982,Direct Deposit,Bi-Weekly,2143,1900,SPRG.com,300,Checking,Vacation,0,-1
MD,1984,Direct Deposit,Bi-Weekly,3250,0,Dot 818 $5,500,Checking,,5,0.7266
GA,1976,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,200,Checking,,0,-0.0742
CO,1972,Direct Deposit,Bi-Weekly,8000,0,Leads Market $15,800,Checking,,15,-0.181625
FL,1992,Direct Deposit,Weekly,5000,0,Dot 818 $15,200,Checking,,15,-0.394285714
CO,1959,Direct Deposit,Weekly,3625,0,Leads Market $15,500,Checking,,0,1.10044
GA,1982,Direct Deposit,Bi-Weekly,1750,0,Lead Toro $5,500,Checking,,5,0.14455
VA,1967,Direct Deposit,Bi-Weekly,1600,0,Dot 818 $5,500,Checking,,5,-0.3928
VA,1971,Direct Deposit,Bi-Weekly,3683,3800,SPRG.com,750,Checking,Day to day expenses,0,-1
PA,1971,Direct Deposit,Bi-Weekly,1500,0,Leads Market $5,325,Checking,,0,2.993784615
NJ,1990,Direct Deposit,Semi-Monthly,5000,0,Leads Market $5,800,Checking,,0,-1
SC,1991,Direct Deposit,Weekly,2500,0,Lead Toro $15,500,Checking,,15,-0.56688
MA,1994,Direct Deposit,Bi-Weekly,3000,0,Leads Market $5,800,Checking,,5,-0.021228571
MA,1957,Direct Deposit,Weekly,3000,0,Lead Toro $5,500,Checking,,5,-0.0152
MA,1969,Direct Deposit,Weekly,2093,3900,Lead Toro $5,500,Checking,,5,-0.11055
FL,1978,Direct Deposit,Weekly,2880,0,CFRY.com,800,Checking,,0,0.791270588
FL,1984,Direct Deposit,Semi-Monthly,4500,0,Leads Market $15,800,Checking,,15,0.5815
MD,1991,Direct Deposit,Bi-Weekly,3000,0,PW Other Sites $15,500,Checking,,15,1.0969
NC,1997,Direct Deposit,Bi-Weekly,1500,0,Lead Toro $5,300,Checking,,5,-1.6
MA,1980,Direct Deposit,Weekly,2500,0,Leads Market $5,500,Checking,,5,0.114371429
NC,1989,Direct Deposit,Weekly,4000,5000,SPRG.com,300,Checking,Day to day expenses,0,-1
VA,1968,Direct Deposit,Bi-Weekly,6666,0,Lead Toro $5,500,Checking,,5,-1.014285714
NJ,1966,Direct Deposit,Weekly,3000,0,Lead Toro $5,1300,Checking,,5,0.3987
RI,1980,Direct Deposit,Weekly,3000,0,Loan Transfer,2115,Checking,,0,0.854212766
NC,1971,Direct Deposit,Bi-Weekly,4500,0,Leads Market $15,800,Checking,,15,-0.117057143
NC,1971,Direct Deposit,Semi-Monthly,6000,0,Dot 818 $15,300,Checking,,15,1.311333333
NJ,1995,Direct Deposit,Weekly,5000,0,Leads Market $5,500,Checking,,5,-0.343166667
GA,1970,Direct Deposit,Weekly,3500,0,Dot 818 $5,800,Checking,,5,-0.15136
NC,1968,Direct Deposit,Bi-Weekly,2200,0,Dot 818 $5,350,Checking,,0,-0.23262
TX,1985,Direct Deposit,Weekly,5500,0,Lead Toro $15,500,Checking,,15,-0.210857143
NJ,1959,Direct Deposit,Weekly,3200,0,Lead Toro $5,600,Checking,,5,-0.5051
MD,1977,Direct Deposit,Weekly,4800,0,Loan Transfer,450,Checking,,0,-0.842133333
MD,1971,Direct Deposit,Semi-Monthly,3500,0,Loan Transfer,900,Checking,,0,1.695466667
GA,1976,Direct Deposit,Weekly,3250,0,Lead Toro $5,500,Checking,,5,-0.1085
NC,1980,Direct Deposit,Bi-Weekly,4000,0,Dot 818 $5,1400,Checking,,0,1.114521429
MA,1995,Direct Deposit,Semi-Monthly,2962,0,SPRG.com,750,Checking,Other,0,3.651533333
GA,1963,Direct Deposit,Bi-Weekly,2100,0,Dot 818 $5,350,Checking,,0,0.6232
VA,1962,Direct Deposit,Weekly,3000,0,Lead Toro $5,500,Checking,,5,0.82005
GA,1984,Direct Deposit,Weekly,3800,0,SPRG.com,400,Checking,Other,0,1.525425
GA,1976,Direct Deposit,Semi-Monthly,3500,0,Dot 818 $5,700,Checking,,0,-0.271283333
NC,1989,Direct Deposit,Weekly,1842,2200,SPRG.com,750,Checking,Medical - Dental,0,-0.8317
MD,1992,Direct Deposit,Bi-Weekly,3000,0,Leads Market $5,800,Checking,,5,1.649622333
CO,1995,Direct Deposit,Bi-Weekly,1668,2400,SPRG.com,600,Checking,Day to day expenses,0,-0.3828
VA,1966,Direct Deposit,Weekly,5326,0,SPRG.com,350,Checking,Other,0,1.526257143
OH,1985,Direct Deposit,Semi-Monthly,5600,5600,SPRG.com,350,Checking,,0,1.162177778
NJ,1991,Direct Deposit,Semi-Monthly,2500,0,Dot 818 $5,700,Checking,,5,-0.13316
PA,1959,Direct Deposit,Bi-Weekly,5000,0,Leads Market $5,325,Checking,,0,2.496430769
VA,1963,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,3.176383333
MD,1987,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,500,Checking,,5,-0.6964
CO,1997,Direct Deposit,Weekly,3000,0,Lead Toro $15,400,Checking,,15,-1.257142857
FL,1978,Direct Deposit,Bi-Weekly,2500,0,Leads Market $15,800,Checking,,15,2.0485
NJ,1977,Direct Deposit,Bi-Weekly,4767,5200,SPRG.com,200,Checking,Car repair,0,-1
NJ,1981,Direct Deposit,Bi-Weekly,5922,0,Dot 818 $5,400,Checking,,0,1.26
NC,1985,Direct Deposit,Bi-Weekly,650,0,SPRG.com,350,Checking,,0,0.479
VA,1995,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,1.15296
GA,1965,Direct Deposit,Weekly,5616,0,Loan Transfer,830,Checking,,0,-0.566843373
NJ,1978,Direct Deposit,Bi-Weekly,2708,0,SPRG.com,600,Checking,Other,0,3.319285714
GA,1987,Direct Deposit,Bi-Weekly,1523,0,SPRG.com,500,Checking,Other,0,2.385466667
MD,1962,Direct Deposit,Bi-Weekly,3434,3800,SPRG.com,700,Checking,Medical - Dental,0,0.63365
FL,1993,Direct Deposit,Bi-Weekly,4500,0,Lead Toro $15,300,Checking,,0,2.483166667
NJ,1973,Direct Deposit,Bi-Weekly,3250,0,Dot 818 $5,900,Checking,,5,0.592514286
GA,1962,Direct Deposit,Weekly,3000,0,Dot 818 $5,350,Checking,,0,1.525933333
GA,1977,Direct Deposit,Weekly,5000,0,Dot 818 $5,900,Checking,,5,1.517666667
MA,1967,Direct Deposit,Semi-Monthly,5000,0,Leads Market $5,800,Checking,,5,0.141327273
GA,1984,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,200,Saving,,0,2.0494
NC,1977,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,-0.859
VA,1972,Direct Deposit,Bi-Weekly,8233,7600,SPRG.com,400,Checking,Day to day expenses,0,2.9571
VA,1980,Direct Deposit,Bi-Weekly,2500,0,Lead Toro $5,200,Checking,,5,0.4852
NC,1969,Direct Deposit,Bi-Weekly,4200,0,SPRG.com,500,Checking,Other,0,2.497475
GA,1987,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,300,Checking,,0,0.6887
PA,1977,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,500,Checking,,0,1.13724
NJ,1967,Direct Deposit,Bi-Weekly,3500,0,Leads Market $5,680,Checking,,0,1.085323529
MD,1966,Direct Deposit,Weekly,5000,0,Dot 818 $5,400,Checking,,0,1.525425
NC,1982,Direct Deposit,Bi-Weekly,2600,3600,SPRG.com,300,Checking,,0,-0.6914
VA,1975,Direct Deposit,Bi-Weekly,3250,0,Lead Toro $5,660,Checking,,0,1.406363636
NC,1995,Direct Deposit,Semi-Monthly,3033,4000,SPRG.com,800,Checking,Medical - Dental,0,0.970733333
NJ,1991,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,200,Checking,,0,0.3008
PA,1975,Direct Deposit,Bi-Weekly,7915,0,Leads Market $5,450,Checking,,0,2.496711111
GA,1979,Direct Deposit,Weekly,3500,0,Leads Market $5,600,Checking,,5,1.20186675
VA,1972,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,500,Checking,,5,-1.442857143
FL,1982,Direct Deposit,Weekly,5500,0,Dot 818 $15,500,Checking,,15,0.783
FL,1991,Direct Deposit,Weekly,3467,0,SPRG.com,500,Checking,Other,0,1.52598
GA,1976,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,800,Checking,,5,-1.01
AL,1966,Direct Deposit,Weekly,2000,0,Lead Toro $15,500,Checking,,15,1.216285714
NJ,1985,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,200,Checking,,0,3.3072
PA,1965,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,200,Checking,,0,1.9994
PA,1957,Direct Deposit,Bi-Weekly,4206,0,Leads Market $5,600,Checking,,0,1.61315
MA,1965,Direct Deposit,Bi-Weekly,9000,0,PW Other Sites $15,650,Checking,,0,2.1264
MD,1982,Direct Deposit,Bi-Weekly,4500,0,SPRG.com,600,Checking,Medical - Dental,0,0.2344
MD,1976,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,700,Checking,,5,-0.9714
TN,1986,Direct Deposit,Weekly,8069,8500,SPRG.com,350,Checking,,0,-0.158571429
FL,1972,Direct Deposit,Weekly,4967,0,Leads Market $15,250,Checking,,0,1.44992
VA,1983,Direct Deposit,Bi-Weekly,6500,0,Loan Transfer,385,Checking,,0,2.99412987
OH,1990,Direct Deposit,Weekly,3000,0,Dot 818 $15,800,Checking,,15,-0.699933333
NC,1994,Direct Deposit,Weekly,3000,0,Dot 818 $5,225,Checking,,0,1.450711111
FL,1995,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,0.1946
GA,1975,Direct Deposit,Weekly,5000,0,Leads Market $5,800,Checking,,5,-0.15
NJ,1978,Direct Deposit,Bi-Weekly,4000,0,Lead Toro $5,500,Checking,,5,-0.859971429
NJ,1981,Direct Deposit,Bi-Weekly,4500,0,Leads Market $5,500,Checking,,5,-0.2742
GA,1986,Direct Deposit,Bi-Weekly,1502,0,Leads Market $5,800,Checking,,5,2.321266667
VA,1975,Direct Deposit,Semi-Monthly,5000,0,Dot 818 $5,600,Checking,,5,3.4367
MA,1987,Direct Deposit,Weekly,1800,0,Leads Market $5,700,Checking,,5,0.20012
GA,1997,Direct Deposit,Bi-Weekly,3293,1600,SPRG.com,600,Checking,Other,0,-0.3828
VA,1981,Direct Deposit,Bi-Weekly,2000,0,Loan Transfer,505,Checking,,0,2.497663366
VA,1975,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,200,Checking,,5,2.6081
NJ,1979,Direct Deposit,Bi-Weekly,1701,0,Lead Toro $5,400,Checking,,5,1.911
GA,1984,Direct Deposit,Weekly,4000,0,Leads Market $5,850,Checking,,0,1.6476125
IN,1990,Direct Deposit,Weekly,1335,1300,SPRG.com,200,Checking,,0,-0.4951
NC,1948,Direct Deposit,Monthly,5250,5250,SPRG.com,400,Checking,,0,0.7977
MA,1986,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,500,Checking,,5,0.721490909
MI,1991,Direct Deposit,Semi-Monthly,1600,0,Dot 818 $15,500,Checking,,15,0.33075
NJ,1972,Direct Deposit,Weekly,1517,0,SPRG.com,450,Checking,Other,0,1.52552
NC,1984,Direct Deposit,Bi-Weekly,1600,0,Dot 818 $5,350,Checking,,0,0.737114286
MD,1982,Direct Deposit,Bi-Weekly,2481,0,Loan Transfer,375,Checking,,0,0.590533333
NJ,1974,Direct Deposit,Bi-Weekly,4569,0,Dot 818 $5,800,Checking,,5,2.21455
VA,1991,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,1.143533333
GA,1994,Direct Deposit,Semi-Monthly,1864,2700,SPRG.com,300,Checking,,0,0.012
RI,1981,Direct Deposit,Weekly,3000,0,Dot 818 $5,500,Checking,,5,-0.42688
GA,1970,Direct Deposit,Bi-Weekly,5000,0,Leads Market $5,500,Checking,,5,2.919666667
MI,1992,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $15,500,Checking,,15,0.8388
VA,1973,Direct Deposit,Bi-Weekly,2817,0,Loan Transfer,350,Checking,,0,1.914285714
GA,1964,Direct Deposit,Monthly,1343,1200,SPRG.com,300,Checking,Other,0,1.788966667
MD,1984,Direct Deposit,Bi-Weekly,2200,0,Leads Market $5,800,Checking,,5,0.693267
GA,1984,Direct Deposit,Weekly,3200,0,SPRG.com,800,Checking,,0,-0.1585
NJ,1987,Direct Deposit,Bi-Weekly,3792,4000,SPRG.com,500,Checking,Consolidate PayDay Loans,0,-0.0742
NJ,1995,Direct Deposit,Bi-Weekly,3000,0,Leads Market $5,200,Checking,,0,0.6829
VA,1990,Direct Deposit,Bi-Weekly,4875,0,Lead Toro $5,500,Checking,,5,1.15289175
MA,1982,Direct Deposit,Bi-Weekly,3500,0,Leads Market $5,300,Checking,,0,-1.2
VA,1977,Direct Deposit,Bi-Weekly,4500,0,Lead Toro $5,500,Checking,,5,0.2375
NC,1970,Direct Deposit,Semi-Monthly,2270,0,SPRG.com,500,Checking,Other,0,-0.501542857
NJ,1977,Direct Deposit,Bi-Weekly,1750,0,Lead Toro $5,300,Checking,,5,-1.1133332
NJ,1993,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,1.4488
GA,1968,Direct Deposit,Semi-Monthly,2000,0,Dot 818 $5,500,Checking,,5,-0.3604
VA,1970,Direct Deposit,Bi-Weekly,6000,0,Loan Transfer,400,Checking,,0,2.123675
FL,1979,Direct Deposit,Bi-Weekly,5000,0,Leads Market $15,500,Checking,,15,2.108742857
NC,1984,Direct Deposit,Bi-Weekly,3553,0,Dot 818 $5,800,Checking,,5,2.208752571
MD,1975,Direct Deposit,Weekly,3501,0,Lead Toro $5,500,Checking,,5,-1.01
GA,1980,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,1140,Checking,,5,2.055796296
GA,1983,Direct Deposit,Semi-Monthly,3000,0,Leads Market $5,300,Checking,,5,1.645333333
NJ,1978,Direct Deposit,Weekly,2500,0,Dot 818 $5,800,Checking,,5,1.006186667
GA,1994,Direct Deposit,Weekly,2475,0,Lead Toro $5,400,Checking,,0,0.036433333
VA,1973,Direct Deposit,Semi-Monthly,1500,0,Lead Toro $5,500,Checking,,5,-0.68772
IN,1971,Direct Deposit,Weekly,4500,0,Money Mutual $20,500,Checking,,20,1.64245
RI,1990,Direct Deposit,Bi-Weekly,1651,1562,SPRG.com,1066,Checking,Major purchase,0,1.063172862
NJ,1990,Direct Deposit,Bi-Weekly,2000,0,Lead Toro $5,500,Checking,,5,0.16305
VA,1960,Direct Deposit,Weekly,3000,0,Lead Toro $5,500,Checking,,5,1.160971429
GA,1979,Direct Deposit,Bi-Weekly,1500,0,Leads Market $5,800,Checking,,5,-0.9914
NC,1970,Direct Deposit,Weekly,1500,0,Lead Toro $5,500,Checking,,5,-0.6856
NJ,1981,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,300,Checking,,5,-1.016666667
WA,1984,Direct Deposit,Semi-Monthly,5000,0,Dot 818 $5,700,Checking,,0,2.763757143
GA,1989,Direct Deposit,Bi-Weekly,3500,0,Leads Market $5,800,Checking,,5,1.133847714
MD,1983,Direct Deposit,Bi-Weekly,6500,0,Loan Transfer,340,Checking,,0,2.497147059
RI,1977,Direct Deposit,Weekly,2500,0,Leads Market $5,800,Checking,,5,0.722571429
VA,1968,Direct Deposit,Weekly,2253,0,Lead Toro $5,500,Checking,,5,-0.948366667
GA,1981,Direct Deposit,Weekly,2214,0,SPRG.com,600,Checking,Other,0,1.52598
NJ,1990,Direct Deposit,Bi-Weekly,2000,0,PW Other Sites $15,500,Checking,,15,2.934775
VA,1992,Direct Deposit,Weekly,2470,0,Dot 818 $5,600,Checking,,5,1.3434
GA,1992,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,500,Checking,,5,-0.708066667
NC,1967,Direct Deposit,Bi-Weekly,6000,0,Dot 818 $15,500,Checking,,15,-0.185571429
GA,1975,Direct Deposit,Bi-Weekly,4333,0,SPRG.com,800,Checking,Other,0,-0.6914
NC,1967,Direct Deposit,Weekly,2000,0,Dot 818 $5,250,Checking,,0,-0.4335464
GA,1983,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,500,Checking,,5,-0.1534
NJ,1980,Direct Deposit,Weekly,5000,0,Leads Market $5,1320,Checking,,5,0.27027451
SD,1973,Direct Deposit,Weekly,5000,0,Dot 818 $15,200,Checking,,0,0.3446
CO,1990,Direct Deposit,Semi-Monthly,3000,0,Leads Market $15,350,Checking,,0,2.619257143
VA,1990,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,2.294266667
MD,1978,Direct Deposit,Bi-Weekly,6600,0,Leads Market $5,625,Checking,,0,1.302538462
VA,1980,Direct Deposit,Bi-Weekly,3293,3500,SPRG.com,600,Checking,Day to day expenses,0,2.709333333
TN,1992,Direct Deposit,Weekly,6002,0,Lead Toro $15,800,Checking,,15,-0.8509
VA,1996,Direct Deposit,Bi-Weekly,3500,0,Loan Transfer,555,Checking,,0,-0.708558559
MA,1985,Direct Deposit,Bi-Weekly,2500,0,Lead Toro $5,950,Checking,,5,0.6972
SC,1990,Direct Deposit,Weekly,4000,0,Dot 818 $15,400,Checking,,0,-0.3518
NC,1974,Direct Deposit,Bi-Weekly,5417,0,SPRG.com,800,Checking,Other,0,0.4924125
FL,1982,Direct Deposit,Bi-Weekly,3500,0,Lead Toro $15,500,Checking,,15,2.96505
VA,1985,Direct Deposit,Bi-Weekly,3001,0,Dot 818 $5,500,Checking,,5,-1.016666667
FL,1987,Direct Deposit,Weekly,1600,0,Lead Toro $15,1090,Checking,,15,0.51564557
NH,1988,Direct Deposit,Weekly,2125,0,Loan Transfer,1380,Checking,,0,1.028086957
NJ,1980,Direct Deposit,Weekly,6000,0,Dot 818 $5,500,Checking,,5,-0.66965
GA,1984,Direct Deposit,Semi-Monthly,2500,0,Dot 818 $5,500,Checking,,5,1.7099068
GA,1976,Direct Deposit,Weekly,3500,0,Dot 818 $5,500,Checking,,5,-0.753904571
FL,1987,Direct Deposit,Weekly,4000,0,Dot 818 $15,600,Checking,,15,-0.03
GA,1994,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,2.9088
RI,1998,Direct Deposit,Bi-Weekly,1733,1500,SPRG.com,300,Checking,Day to day expenses,0,0.9948
